date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:19	12550/12550	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2021:55:24%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Green-2.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Green-29f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:20%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Green-5.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Green-59f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:20	23858/23858	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2022:24:39%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Green-3.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Green-39f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:21	10290/10290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2016:04:21%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Green-5.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Green-59f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:21%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-1.jpg?v=1700644654&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-1b11c.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:22	15683/15683	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2016:04:22%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-1.jpg?v=1700644654&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-1b11c.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:22%20GMT	http://www.seeson.vn/cdn/shop/files/Huan_Obsidian_Havana.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Huan_Obsidian_Havana9f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:23%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-2.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-29f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:24	63091/63091	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2023:21:26%20GMT	https://www.seeson.vn/cdn/shop/files/Huan_Obsidian_Havana.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Huan_Obsidian_Havana9f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:24	12532/12532	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2000:01:59%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-2.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-29f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:24%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-3.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-39f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:25	22988/22988	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:17:45%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-3.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-39f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:25%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-4.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-49f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:26	18926/18926	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2020:14:36%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-4.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-49f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:26%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-5.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-59f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:27	10833/10833	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2001:36:01%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-5.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-Havana-59f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:27%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-1.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-19f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:27	13306/13306	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2021:02:51%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-1.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-19f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:27%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-2.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-29f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:28	10914/10914	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2021:48:23%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-2.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-29f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:28%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-3.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-39f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:29	17519/17519	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2002:18:24%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-3.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-39f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:29%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-4.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-49f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:30	15425/15425	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202024%2015:24:44%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-4.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-49f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:30%20GMT	http://www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-5.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-59f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:30	8730/8730	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2022:00:34%20GMT	https://www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-5.jpg?v=1718784503&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Obsidian02Optical-MatteBlack-59f18.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:30%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Black_1.jpg?v=1727085795&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Black_10bea.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:31	12593/12593	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2001:52:19%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Black_1.jpg?v=1727085795&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Black_10bea.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:31%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Black_2.jpg?v=1727085795&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Black_20bea.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:33	10374/10374	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2016:04:32%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Black_2.jpg?v=1727085795&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Black_20bea.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:33%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Black_3.jpg?v=1727085795&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Black_30bea.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:33	18901/18901	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2019:17:44%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Black_3.jpg?v=1727085795&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Black_30bea.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:33%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Black_4.jpg?v=1727085795&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Black_40bea.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:35	10114/10114	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2016:04:35%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Black_4.jpg?v=1727085795&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Black_40bea.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:35%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Brown_1.jpg?v=1727087431&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Brown_1c93a.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:35	17207/17207	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2002:59:37%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Brown_1.jpg?v=1727087431&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Brown_1c93a.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:35%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Brown_2.jpg?v=1727087431&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Brown_2c93a.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:36	13566/13566	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2002:42:16%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Brown_2.jpg?v=1727087431&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Brown_2c93a.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:36%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Brown_3.jpg?v=1727087431&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Brown_3c93a.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:37	28624/28624	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2021:04:12%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Brown_3.jpg?v=1727087431&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Brown_3c93a.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:37%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Brown_4.jpg?v=1727087431&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Brown_4c93a.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:38	13151/13151	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2000:59:48%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Brown_4.jpg?v=1727087431&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Brown_4c93a.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:38%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Green_1.jpg?v=1727087542&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Green_1233e.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:39	14383/14383	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2021:54:18%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Green_1.jpg?v=1727087542&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Green_1233e.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:39%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Green_3.jpg?v=1727087542&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Green_3233e.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:40	21200/21200	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2001:30:26%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Green_3.jpg?v=1727087542&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Green_3233e.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:40%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Green_2.jpg?v=1727087542&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Green_2233e.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:41	11221/11221	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2001:51:45%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Green_2.jpg?v=1727087542&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Green_2233e.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:41%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Green_4.jpg?v=1727087542&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Green_4233e.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:42	10843/10843	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2002:10:33%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Green_4.jpg?v=1727087542&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Green_4233e.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:42%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_1.jpg?v=1727087486&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_1fa63.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:43	11222/11222	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2016:04:43%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_1.jpg?v=1727087486&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_1fa63.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:43%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_2.jpg?v=1727087486&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_2fa63.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:43	8357/8357	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2021:01:35%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_2.jpg?v=1727087486&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_2fa63.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:44%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_3.jpg?v=1727087487&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_38baa.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:44	17631/17631	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2021:50:13%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_3.jpg?v=1727087487&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_38baa.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:44%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_4.jpg?v=1727087486&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_4fa63.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:45	7968/7968	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2002:59:49%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_4.jpg?v=1727087486&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap_06_Crystal_4fa63.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:45%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_1.jpg?v=1727087639&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_134cd.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:46	11374/11374	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2023:27:46%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_1.jpg?v=1727087639&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_134cd.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:46%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_2.jpg?v=1727087639&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_234cd.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:47	8383/8383	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202024%2015:24:04%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_2.jpg?v=1727087639&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_234cd.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:47%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_3.jpg?v=1727087639&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_334cd.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:47	17623/17623	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2000:16:41%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_3.jpg?v=1727087639&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_334cd.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:48%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_4.jpg?v=1727087639&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_434cd.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:48	8113/8113	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2019:35:08%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_4.jpg?v=1727087639&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_Crystal_Rhino_434cd.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:49%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_1.jpg?v=1727087739&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_1ee3f.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:49	12378/12378	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2023:42:48%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_1.jpg?v=1727087739&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_1ee3f.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:49%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_2.jpg?v=1727087739&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_2ee3f.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:50	11249/11249	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202024%2015:24:24%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_2.jpg?v=1727087739&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_2ee3f.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:50%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_3.jpg?v=1727087739&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_3ee3f.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:50	22762/22762	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2000:46:24%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_3.jpg?v=1727087739&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_3ee3f.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:04:51%20GMT	http://www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_4.jpg?v=1727087739&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_4ee3f.jpg	(from https://www.seeson.vn/collections/medium-size)
23:04:52	11152/11152	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2002:18:46%20GMT	https://www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_4.jpg?v=1727087739&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheSoap06_MilkGreen_4ee3f.jpg	(from https://www.seeson.vn/collections/medium-size)
